Prov.0.0	¶ The prouerbes of Salomon.
Prov.30.31	A grehounde stronge in the hynder partes: A ramme also Ꟶ a Kyng, agaynst whom no man aryseth vp.
Prov.30.32	Yf thou hast done foolyshly whan thou wast in hye estate, or yf thou hast taken euell councell: then laye thyne hande vpon thy mouth.
Prov.30.33	Who so chyrmeth mylcke, maketh butter: and he that rubbeth hys nose, maketh it blede: Euen so he that causeth wrath bringeth forth stryfe.
Prov.31.1	The wordes of Kyng Lamuel, Ꟶ the lesson that hys mother taught hym.
Prov.31.2	My sonne (why do ye so) thou sonne of my body: O my deare beloued sonne,
Prov.31.3	geue not ouer thi strength Ꟶ waies vnto wemen, which are the destruccion euen of kynges.
Prov.31.4	O Lamuel, yt is not for kynges, it is not (I saye) for kinges to drinke wyne, nor Princes stronge dryncke
Prov.31.5	lest they beynge droncken forgett the lawe, and paruerte the iudgement of all poore mens childerne.
Prov.31.6	Geue stronge drincke vnto soch as are condempned to death, and wyne vnto those that mourne:
Prov.31.7	that they maye drincke it, and forgett theyr mysery Ꟶ aduersytie.
Prov.31.8	Be thou an aduocate, for the dombe and stande in iudgement thy selfe, to speake for all soch as be socourles in this transitorye worlde.
Prov.31.9	Open thy mouth, defende the thynge that is lawfull and ryght, and the cause of the poore and helpelesse.
Prov.31.10	Who so fyndeth an honest faythfull woman, she is moch more worth then perles.
Prov.31.11	The hert of her husband maye safely trust in her, so that he shall fall in no pouertye.
Prov.31.12	She will do hym good and not euell, all the dayes of her lyfe.
Prov.31.13	She occupyeth woll and flaxe, Ꟶ laboureth gladly with her handes.
Prov.31.14	She is lyke a marchauntes shyppe, that bryngeth her vytayles from a farre.
Prov.31.15	She is vp in the nyght season, to prouyde meate for her housholde, and fode for her maydens.
Prov.31.16	She consydreth lande, Ꟶ byeth it, and with the frute of her handes she planteth a vyneyarde.
Prov.31.17	She gyrdeth her loynes with strength, Ꟶ courageth her armes.
Prov.31.18	And yf the perceaue that her houswyferye doth good, her candle goeth not out by nyght.
Prov.31.19	She layeth her fyngers to the spyndell: and her hande taketh holde of the distaffe.
Prov.31.20	She openeth her hande to the poore, yee she stretcheth forth her handes to soche as haue nede.
Prov.31.21	She feareth not that the colde of wynter shall hurte her house, for all her housholde folkes are clothed with skarlett.
Prov.31.22	She maketh her selfe fayre ornamentes, her clothynge is whyte sylke Ꟶ purple.
Prov.31.23	Her husband is moch set by in the gates, when he sytteth amonge the rulers of the land.
Prov.31.24	She maketh cloth of sylke and selleth it, Ꟶ delyuereth gyrdles vnto the marchaunt.
Prov.31.25	Strength and honoure is her clothynge, Ꟶ in the latter daye she shall reioyse.
Prov.31.26	She openeth her mouth with wysdome, and in her tonge is the lawe of grace.
Prov.31.27	She loketh well to the wayes of her housholde: Ꟶ eateth not her bred with ydylnes.
Prov.31.28	Her children shall aryse, and call her blessed: Ꟶ her housband shall make moch of her.
Prov.31.29	Many daughters there be that gather riches together, but thou goest aboue them all.
Prov.31.30	As for fauoure, it is disceatfull, and beutie is a vayne thynge: but a woman that feareth the Lorde, she is worthy to be praysed.
Prov.31.31	Geue her of the frute of her handes and let her awne worckes prayse her in the gates.
Prov.0.0	¶ The ende of the Prouerbes of Salomon.
